exp_id,seed,k_eval,gen,id,t_spin,h_score,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14
noHITL,2,0,2,28,0.0087692,,0.0232469,0,0.205438,0.184693,0.172442,0.171473,0.182053,0.21391,0.212125,0.179315,0.259677,0.162267,0.193058,0.260767,0.206903,0.262245,0.161248,0.229471
noHITL,2,0,2,29,0.0148645,,0.0420151,0,0.205438,0.154404,0.28232,0.229877,0.153404,0.195281,0.15,0.202713,0.187018,0.17395,0.288922,0.205677,0.3,0.258232,0.3,0.164204
noHITL,2,0,2,30,0.0704631,,0.213209,0,0.205438,0.153216,0.249899,0.173159,0.193083,0.233885,0.247334,0.168482,0.25361,0.287353,0.273009,0.193621,0.279404,0.281408,0.250339,0.209614
noHITL,2,0,2,31,0.0866363,,0.263009,0,0.205438,0.165298,0.205519,0.254166,0.243384,0.197789,0.152494,0.276265,0.15,0.242559,0.250296,0.271162,0.175152,0.18831,0.201136,0.17025
noHITL,2,0,2,32,0.0179234,,0.0514339,0,0.205438,0.155246,0.267316,0.269736,0.188056,0.215126,0.164193,0.280795,0.157779,0.167041,0.265951,0.25795,0.166851,0.160687,0.15,0.229255
noHITL,2,0,2,33,0.00580871,,0.0141312,0,0.205438,0.198558,0.182253,0.158439,0.244355,0.216475,0.172994,0.172315,0.269453,0.170378,0.19942,0.192308,0.262519,0.183762,0.233327,0.215109
noHITL,2,0,2,34,0.0260947,,0.0765941,0,0.205438,0.200887,0.256957,0.298649,0.211026,0.231668,0.202277,0.190804,0.2032,0.279365,0.211339,0.165796,0.294147,0.213971,0.219218,0.15
noHITL,2,0,2,35,0.0653482,,0.19746,0,0.205438,0.210622,0.220656,0.296091,0.25481,0.196767,0.171847,0.213048,0.282292,0.3,0.196693,0.186557,0.179195,0.196255,0.157034,0.216316
noHITL,2,0,2,36,0.0326576,,0.096802,0,0.205438,0.181378,0.206399,0.150827,0.178162,0.2395,0.222668,0.158412,0.269545,0.272764,0.238255,0.237633,0.15,0.297047,0.256436,0.23055
noHITL,2,0,2,37,0.00189966,,0.00209483,0,0.205438,0.176682,0.232196,0.253776,0.183424,0.215942,0.184368,0.282898,0.200354,0.276776,0.250783,0.279054,0.16184,0.18587,0.164237,0.246964
noHITL,2,0,2,38,0.0922905,,0.280418,0,0.205438,0.183469,0.288255,0.26952,0.204807,0.216052,0.21049,0.195544,0.198403,0.229888,0.290469,0.253016,0.15,0.160092,0.241642,0.16698
noHITL,2,0,2,39,0.0326913,,0.0969056,0,0.205438,0.190498,0.169751,0.150868,0.186355,0.208218,0.234433,0.193775,0.245845,0.180452,0.249657,0.251823,0.175845,0.15,0.250813,0.166277
noHITL,2,0,2,40,0.0306555,,0.0906373,0,0.205438,0.188066,0.161758,0.224296,0.222408,0.206287,0.189826,0.29356,0.229767,0.219453,0.212257,0.265549,0.201328,0.3,0.256952,0.208744
noHITL,2,0,2,41,0.325988,,1,0,0.205438,0.160356,0.209462,0.23102,0.161446,0.256157,0.245389,0.18133,0.154091,0.204851,0.265483,0.245639,0.241802,0.214638,0.20799,0.165487
noHITL,2,0,2,42,0.0233415,,0.0681167,0,0.205438,0.199269,0.246034,0.247636,0.198943,0.233014,0.155359,0.280747,0.250979,0.20947,0.202043,0.161734,0.199635,0.24714,0.18267,0.204531
noHITL,2,0,2,43,0.027772,,0.0817587,0,0.205438,0.183534,0.197835,0.224348,0.295911,0.225877,0.272378,0.266847,0.153637,0.197081,0.192317,0.186719,0.225306,0.22252,0.293198,0.179833
noHITL,2,0,2,44,0.108137,,0.329211,0,0.205438,0.174052,0.199952,0.193527,0.204357,0.232087,0.212299,0.184028,0.177534,0.218276,0.287358,0.246063,0.238806,0.150876,0.246572,0.15
noHITL,2,0,2,45,0.126523,,0.385825,0,0.205438,0.15944,0.196292,0.190289,0.166618,0.205309,0.212739,0.16992,0.197545,0.209154,0.279948,0.245538,0.188445,0.186134,0.274431,0.15
noHITL,2,0,2,46,0.178014,,0.54437,0,0.205438,0.17376,0.164545,0.185619,0.207317,0.226194,0.235825,0.167423,0.23363,0.179717,0.215846,0.25421,0.272098,0.3,0.221026,0.172434
noHITL,2,0,2,47,0.00489649,,0.0113224,0,0.205438,0.188408,0.169882,0.190343,0.170696,0.203912,0.2435,0.15,0.260261,0.161951,0.179546,0.236006,0.193169,0.287918,0.235043,0.234585
noHITL,2,0,2,48,0.0232326,,0.0677814,0,0.205438,0.187218,0.255186,0.227317,0.246724,0.200706,0.262588,0.235765,0.230308,0.295127,0.245154,0.193184,0.184563,0.215522,0.273674,0.202755
noHITL,2,0,2,49,0.0164255,,0.0468217,0,0.205438,0.202362,0.236401,0.265465,0.196312,0.231454,0.166667,0.162308,0.292247,0.216955,0.26812,0.226709,0.17201,0.198924,0.188886,0.187851
noHITL,2,0,2,50,0.0734056,,0.22227,0,0.205438,0.197926,0.252627,0.266678,0.201347,0.167556,0.210498,0.271267,0.225777,0.272263,0.298143,0.233664,0.170911,0.26137,0.215385,0.18053
noHITL,2,0,2,51,0.0120536,,0.0333598,0,0.205438,0.196517,0.154253,0.225879,0.196744,0.216108,0.15,0.270861,0.176781,0.172537,0.214954,0.263233,0.219348,0.224392,0.20329,0.15
noHITL,2,0,2,52,0.0177004,,0.050747,0,0.205438,0.185301,0.277017,0.231724,0.201621,0.241353,0.193244,0.244891,0.156785,0.240044,0.244565,0.172309,0.204177,0.221001,0.197589,0.195239
noHITL,2,0,2,53,0.275879,,0.845708,0,0.205438,0.189902,0.207749,0.229336,0.236385,0.208666,0.195783,0.182663,0.202545,0.222846,0.245033,0.230064,0.179942,0.192495,0.16723,0.152731
noHITL,2,0,2,54,0.0338479,,0.100467,0,0.205438,0.16936,0.218907,0.151101,0.173933,0.253492,0.226729,0.212335,0.191398,0.239441,0.229172,0.249654,0.190328,0.28823,0.183692,0.160294
noHITL,2,0,2,55,0.0938168,,0.285118,0,0.205438,0.155244,0.230776,0.176837,0.213451,0.228827,0.245444,0.206158,0.173516,0.258169,0.245786,0.168938,0.270501,0.245235,0.21426,0.181094
noHITL,2,0,2,56,0.0135434,,0.0379473,0,0.205438,0.199786,0.209108,0.22708,0.180316,0.18638,0.196951,0.15,0.283265,0.160752,0.199597,0.194664,0.261573,0.298708,0.23198,0.206943
noHITL,2,0,2,57,0.283221,,0.868315,0,0.205438,0.18004,0.214693,0.242921,0.251205,0.237864,0.169951,0.158985,0.261934,0.291487,0.25939,0.244101,0.153228,0.3,0.207937,0.160878
noHITL,2,0,2,58,0.0239717,,0.0700572,0,0.205438,0.180653,0.264074,0.246797,0.192308,0.194458,0.183724,0.278792,0.204326,0.3,0.263272,0.261012,0.182042,0.177624,0.254951,0.19033
noHITL,2,0,2,59,0.0205764,,0.0596026,0,0.205438,0.201762,0.242472,0.15,0.298892,0.205759,0.197845,0.294127,0.15,0.163284,0.199697,0.224519,0.254205,0.231412,0.17647,0.200499
noHITL,2,0,2,60,0.0386669,,0.115305,0,0.205438,0.165339,0.233182,0.196361,0.233025,0.220369,0.235817,0.174578,0.172138,0.22105,0.23969,0.17911,0.190671,0.197956,0.223668,0.156538
noHITL,2,0,2,61,0.0326088,,0.0966518,0,0.205438,0.174763,0.26017,0.191175,0.190399,0.240931,0.243588,0.225537,0.158802,0.3,0.236365,0.256906,0.188555,0.192874,0.249789,0.161155
noHITL,2,0,2,62,0.0146359,,0.0413111,0,0.205438,0.203233,0.223576,0.15,0.248187,0.200273,0.233508,0.20592,0.24836,0.279843,0.262026,0.181431,0.296337,0.257776,0.250593,0.214083
noHITL,2,0,2,63,0.0769478,,0.233177,0,0.205438,0.180765,0.227443,0.255421,0.214367,0.232585,0.212503,0.158951,0.281622,0.261373,0.219411,0.199074,0.177546,0.244675,0.177744,0.176083
noHITL,2,0,2,64,0.0877557,,0.266455,0,0.205438,0.182007,0.212054,0.242578,0.18256,0.214707,0.226192,0.166017,0.182543,0.252826,0.270165,0.248225,0.15,0.279681,0.235552,0.156123
noHITL,2,0,2,65,0.00775658,,0.0201289,0,0.205438,0.162453,0.254646,0.17548,0.232245,0.194771,0.227791,0.251835,0.226047,0.27921,0.246077,0.18182,0.276746,0.186202,0.238544,0.199928
noHITL,2,0,2,66,0.0948279,,0.288231,0,0.205438,0.160745,0.211243,0.187798,0.183287,0.197629,0.230191,0.177855,0.15,0.180403,0.237278,0.239654,0.260718,0.20895,0.221108,0.175343
noHITL,2,0,2,67,0.0140253,,0.0394312,0,0.205438,0.163144,0.280771,0.227993,0.259239,0.242288,0.256518,0.170186,0.274659,0.239921,0.283719,0.207508,0.175238,0.26339,0.252278,0.174688
noHITL,2,0,2,68,0.0836614,,0.253848,0,0.205438,0.193289,0.245833,0.249143,0.211746,0.187467,0.251373,0.219644,0.226578,0.3,0.229139,0.190662,0.210905,0.211842,0.214199,0.168587
noHITL,2,0,2,69,0.068422,,0.206925,0,0.205438,0.18726,0.218471,0.214592,0.193507,0.211842,0.196057,0.16811,0.165361,0.182216,0.210706,0.216747,0.167945,0.23365,0.244737,0.167762
noHITL,2,0,2,70,0.102583,,0.312109,0,0.205438,0.203794,0.19773,0.236305,0.260925,0.236722,0.153137,0.282577,0.26474,0.249981,0.178702,0.191969,0.239845,0.28374,0.178881,0.173036
noHITL,2,0,2,71,0.041119,,0.122856,0,0.205438,0.159267,0.236907,0.218792,0.274565,0.250681,0.200478,0.240423,0.224877,0.15,0.247016,0.190996,0.250487,0.255267,0.297726,0.170282
noHITL,2,0,2,72,0.00298467,,0.00543569,0,0.205438,0.204791,0.233167,0.15,0.260678,0.170694,0.200416,0.286203,0.188595,0.215228,0.157339,0.3,0.233969,0.272457,0.15,0.172369
noHITL,2,0,2,73,0.00294771,,0.00532188,0,0.205438,0.206918,0.195504,0.256475,0.17148,0.233537,0.15,0.3,0.3,0.195772,0.252595,0.15775,0.189694,0.185254,0.173143,0.183637
noHITL,2,0,2,74,0.124025,,0.378132,0,0.205438,0.166284,0.277549,0.213715,0.224175,0.227651,0.225242,0.19386,0.17683,0.259836,0.3,0.187378,0.226724,0.254865,0.201206,0.164041
noHITL,2,0,2,75,0.193075,,0.590744,0,0.205438,0.15,0.247821,0.214144,0.290619,0.245266,0.273818,0.23224,0.211914,0.205212,0.181162,0.217146,0.240698,0.227365,0.152328,0.15
noHITL,2,0,2,76,0.0160206,,0.0455746,0,0.205438,0.153593,0.188085,0.171022,0.195544,0.217726,0.246793,0.19766,0.228806,0.231118,0.213905,0.244993,0.151406,0.239136,0.26848,0.222908
noHITL,2,0,2,77,0.103119,,0.31376,0,0.205438,0.202415,0.207761,0.256621,0.251466,0.197773,0.152976,0.230351,0.244038,0.285515,0.253293,0.15,0.180385,0.19578,0.245388,0.221276
noHITL,2,0,2,78,0.0201051,,0.0581513,0,0.205438,0.174297,0.194402,0.253687,0.153525,0.228498,0.156975,0.277563,0.15,0.201256,0.198549,0.275851,0.197238,0.186802,0.169118,0.166263
noHITL,2,0,2,79,0.0287965,,0.0849132,0,0.205438,0.184743,0.253239,0.235357,0.203955,0.227276,0.202398,0.270298,0.157536,0.290049,0.286136,0.243709,0.176784,0.3,0.208947,0.168033
noHITL,2,0,2,80,0.0812079,,0.246294,0,0.205438,0.16638,0.259104,0.19299,0.175542,0.207757,0.22283,0.202017,0.162282,0.163557,0.223828,0.248631,0.178434,0.169125,0.222742,0.166466
noHITL,2,0,2,81,0.0582912,,0.175731,0,0.205438,0.185903,0.198995,0.207289,0.264057,0.24049,0.190467,0.185996,0.296411,0.240822,0.18651,0.180623,0.249727,0.171622,0.164424,0.223753
noHITL,2,0,2,82,0.0102402,,0.0277763,0,0.205438,0.196034,0.206179,0.156821,0.194163,0.202043,0.166157,0.3,0.254617,0.174626,0.198219,0.186148,0.164161,0.199035,0.270753,0.226902
noHITL,2,0,2,83,0.0945189,,0.28728,0,0.205438,0.166696,0.230351,0.154836,0.263093,0.17632,0.180514,0.293445,0.264183,0.240862,0.181964,0.161072,0.192294,0.299953,0.215498,0.162259
noHITL,2,0,2,84,0.0477465,,0.143262,0,0.205438,0.166839,0.21763,0.3,0.270957,0.225683,0.268747,0.18233,0.21559,0.209166,0.242842,0.176497,0.163633,0.206029,0.260609,0.154225
noHITL,2,0,2,85,0.0141415,,0.0397888,0,0.205438,0.204581,0.201452,0.288742,0.243048,0.24227,0.1652,0.289804,0.286805,0.23296,0.240478,0.156607,0.188878,0.194844,0.194277,0.21428
noHITL,2,0,2,86,0.0805985,,0.244417,0,0.205438,0.194296,0.240744,0.240357,0.225623,0.229137,0.217883,0.181651,0.223897,0.268158,0.236163,0.204033,0.187584,0.187481,0.188107,0.186272
noHITL,2,0,2,87,0.0698515,,0.211326,0,0.205438,0.17399,0.233955,0.237646,0.2331,0.176367,0.197106,0.276052,0.219912,0.293534,0.287461,0.200558,0.197937,0.226731,0.285937,0.202167
noHITL,2,0,2,88,0.0203435,,0.0588855,0,0.205438,0.183948,0.266602,0.231011,0.184568,0.207637,0.183968,0.27595,0.15,0.18562,0.216661,0.203826,0.194196,0.171892,0.213331,0.178435
noHITL,2,0,2,89,0.0346024,,0.10279,0,0.205438,0.18037,0.24813,0.176506,0.210493,0.196568,0.26654,0.190371,0.198182,0.209148,0.21918,0.199044,0.250884,0.236422,0.222471,0.15
noHITL,2,0,2,90,0.0219359,,0.0637887,0,0.205438,0.185899,0.224335,0.217351,0.255,0.209217,0.172797,0.24287,0.202271,0.3,0.246686,0.235884,0.17831,0.151452,0.254837,0.184538
noHITL,2,0,2,91,0.0425657,,0.12731,0,0.205438,0.1648,0.209866,0.257876,0.257732,0.201634,0.15779,0.263064,0.15,0.3,0.245106,0.164405,0.17866,0.202327,0.165183,0.180498
noHITL,2,0,2,92,0.0616792,,0.186163,0,0.205438,0.164341,0.19259,0.24047,0.274584,0.237179,0.15,0.197305,0.222176,0.19821,0.189965,0.223015,0.16395,0.180673,0.15,0.160561
noHITL,2,0,2,93,0.0435912,,0.130468,0,0.205438,0.197833,0.2087,0.298114,0.194447,0.221742,0.17584,0.180094,0.219789,0.199466,0.189818,0.15,0.197898,0.21535,0.215818,0.1887
noHITL,2,0,2,94,0.0083033,,0.0218124,0,0.205438,0.179515,0.204764,0.225724,0.163467,0.223506,0.165857,0.233718,0.161765,0.179638,0.253854,0.265045,0.252376,0.292309,0.151771,0.211746
noHITL,2,0,2,95,0.0381278,,0.113645,0,0.205438,0.165308,0.27375,0.196707,0.218699,0.202541,0.212921,0.171848,0.15,0.276578,0.257304,0.232272,0.169539,0.269585,0.204541,0.158434
noHITL,2,0,2,96,0.0793342,,0.240525,0,0.205438,0.180386,0.251882,0.247472,0.203833,0.191759,0.211208,0.275728,0.20227,0.299363,0.214054,0.187552,0.26504,0.229621,0.207135,0.178186
noHITL,2,0,2,97,0.0586549,,0.176851,0,0.205438,0.15981,0.239212,0.154863,0.277804,0.24618,0.216538,0.230432,0.279372,0.248275,0.205446,0.276926,0.24234,0.272059,0.219962,0.152624
noHITL,2,0,2,98,0.113065,,0.344386,0,0.205438,0.168845,0.248063,0.187519,0.180822,0.207026,0.24854,0.2067,0.165558,0.277189,0.244589,0.206257,0.202369,0.198654,0.258441,0.152282
noHITL,2,0,2,99,0.0345084,,0.102501,0,0.205438,0.203705,0.189001,0.211355,0.220493,0.228844,0.221634,0.163737,0.276587,0.230027,0.173885,0.241631,0.283732,0.226652,0.15795,0.21993
noHITL,2,0,3,0,0.325988,,0.579955,0,0.168995,0.160356,0.209462,0.23102,0.161446,0.256157,0.245389,0.18133,0.154091,0.204851,0.265483,0.245639,0.241802,0.214638,0.20799,0.165487
noHITL,2,0,3,1,0.283221,,0.503361,0,0.168995,0.18004,0.214693,0.242921,0.251205,0.237864,0.169951,0.158985,0.261934,0.291487,0.25939,0.244101,0.153228,0.3,0.207937,0.160878
noHITL,2,0,3,2,0.275879,,0.490212,0,0.168995,0.189902,0.207749,0.229336,0.236385,0.208666,0.195783,0.182663,0.202545,0.222846,0.245033,0.230064,0.179942,0.192495,0.16723,0.152731
noHITL,2,0,3,3,0.193075,,0.341913,0,0.168995,0.15,0.247821,0.214144,0.290619,0.245266,0.273818,0.23224,0.211914,0.205212,0.181162,0.217146,0.240698,0.227365,0.152328,0.15
noHITL,2,0,3,4,0.178014,,0.314939,0,0.168995,0.17376,0.164545,0.185619,0.207317,0.226194,0.235825,0.167423,0.23363,0.179717,0.215846,0.25421,0.272098,0.3,0.221026,0.172434
noHITL,2,0,3,5,0.0440244,,0.07497,0,0.168995,0.154448,0.212204,0.21432,0.207754,0.243419,0.210428,0.185515,0.24249,0.263852,0.274469,0.283578,0.27412,0.167292,0.259293,0.242094
noHITL,2,0,3,6,0.0474673,,0.0811361,0,0.168995,0.213198,0.225716,0.155178,0.219832,0.220952,0.291198,0.197315,0.263558,0.223497,0.175964,0.18763,0.204245,0.248052,0.192368,0.154337
noHITL,2,0,3,7,0.00460442,,0.00437049,0,0.168995,0.182116,0.240745,0.224736,0.19057,0.298772,0.215243,0.272907,0.25586,0.283309,0.258902,0.246847,0.291858,0.188037,0.206256,0.279737
noHITL,2,0,3,8,0.0151835,,0.0233172,0,0.168995,0.283289,0.181669,0.212301,0.224158,0.248217,0.281759,0.182654,0.273434,0.290712,0.208431,0.178172,0.229904,0.224095,0.182748,0.215885
noHITL,2,0,3,9,0.00611609,,0.00707782,0,0.168995,0.231067,0.229649,0.203474,0.278443,0.188827,0.179468,0.175048,0.234271,0.298382,0.162875,0.245237,0.164113,0.186818,0.174939,0.239048
noHITL,2,0,3,10,0.0123062,,0.018164,0,0.168995,0.159603,0.28525,0.220126,0.17736,0.276576,0.292957,0.158686,0.257124,0.217058,0.174591,0.263287,0.278301,0.29166,0.207033,0.273331
noHITL,2,0,3,11,0.0306707,,0.0510541,0,0.168995,0.176457,0.25804,0.155523,0.268833,0.182685,0.251482,0.254406,0.150298,0.230324,0.284657,0.247114,0.225258,0.245998,0.273684,0.166831
noHITL,2,0,3,12,0.0290061,,0.0480729,0,0.168995,0.250117,0.273036,0.264798,0.219605,0.244162,0.261683,0.164916,0.181893,0.283162,0.202277,0.173523,0.22234,0.290032,0.255319,0.204366
noHITL,2,0,3,13,0.0125909,,0.018674,0,0.168995,0.169233,0.192005,0.164419,0.295474,0.231613,0.255012,0.213054,0.157269,0.172732,0.174891,0.197546,0.181256,0.251115,0.15131,0.184488
noHITL,2,0,3,14,0.00216411,,0,0,0.168995,0.277463,0.165144,0.289691,0.251369,0.158978,0.156774,0.288819,0.201718,0.240872,0.19258,0.241204,0.1997,0.217873,0.294689,0.265979
noHITL,2,0,3,15,0.172279,,0.304668,0,0.168995,0.15,0.192525,0.236511,0.233538,0.227744,0.237129,0.159517,0.185146,0.196122,0.244115,0.272297,0.172635,0.17949,0.174378,0.15
noHITL,2,0,3,16,0.123581,,0.217452,0,0.168995,0.167572,0.26242,0.21789,0.24167,0.246883,0.205836,0.162683,0.172687,0.289674,0.285517,0.1805,0.211163,0.267288,0.19774,0.158214
noHITL,2,0,3,17,0.247505,,0.439395,0,0.168995,0.16886,0.226438,0.212051,0.15,0.21791,0.225274,0.176339,0.173423,0.18839,0.227555,0.254567,0.262519,0.208059,0.194876,0.174613
noHITL,2,0,3,18,0.0919689,,0.160837,0,0.168995,0.175514,0.204561,0.211831,0.15,0.253004,0.240768,0.201216,0.193495,0.207301,0.206398,0.218961,0.243884,0.222802,0.18566,0.16821
noHITL,2,0,3,19,0.126624,,0.222902,0,0.168995,0.161524,0.260657,0.233299,0.166881,0.233876,0.247234,0.205574,0.172734,0.271014,0.255188,0.182258,0.262983,0.219186,0.210849,0.152659
noHITL,2,0,3,20,0.0465261,,0.0794504,0,0.168995,0.174568,0.272619,0.249914,0.218598,0.221931,0.224263,0.173056,0.251531,0.249901,0.287237,0.259959,0.160667,0.29143,0.203388,0.15
noHITL,2,0,3,21,0.124341,,0.218814,0,0.168995,0.166907,0.27122,0.238772,0.224045,0.202844,0.230622,0.210864,0.194567,0.231727,0.250212,0.229163,0.169885,0.203339,0.208453,0.165658
noHITL,2,0,3,22,0.137746,,0.242822,0,0.168995,0.15969,0.242953,0.204905,0.202884,0.22248,0.217707,0.178397,0.18171,0.285616,0.283139,0.171539,0.23778,0.250407,0.193923,0.154368
noHITL,2,0,3,23,0.0343056,,0.0575641,0,0.168995,0.15424,0.260637,0.216088,0.237533,0.226578,0.255298,0.222762,0.199431,0.271126,0.17217,0.208262,0.280744,0.230677,0.15,0.15
noHITL,2,0,3,24,0.0867313,,0.151456,0,0.168995,0.175561,0.250515,0.17835,0.218084,0.229199,0.249067,0.179486,0.230212,0.236021,0.208883,0.17059,0.26883,0.3,0.227714,0.177524
noHITL,2,0,3,25,0.142528,,0.251385,0,0.168995,0.156603,0.204096,0.22322,0.29427,0.234416,0.238428,0.158264,0.189105,0.216546,0.255072,0.262698,0.167113,0.170976,0.184792,0.157284
noHITL,2,0,3,26,0.0468613,,0.0800508,0,0.168995,0.162888,0.205221,0.213271,0.207778,0.251283,0.249933,0.220009,0.16882,0.265103,0.259853,0.252703,0.262208,0.212345,0.220213,0.17669
noHITL,2,0,3,27,0.078599,,0.136892,0,0.168995,0.181675,0.199024,0.210046,0.151545,0.214175,0.227082,0.165737,0.226384,0.237331,0.268512,0.233789,0.15,0.211203,0.245373,0.155721
noHITL,2,0,3,28,0.0404647,,0.0685948,0,0.168995,0.173783,0.240315,0.209927,0.224384,0.215686,0.217786,0.178356,0.198857,0.2526,0.267344,0.266772,0.22246,0.294627,0.220622,0.176166
noHITL,2,0,3,29,0.126132,,0.22202,0,0.168995,0.166722,0.200962,0.183184,0.201962,0.219962,0.22654,0.168058,0.210688,0.214035,0.21724,0.243579,0.218306,0.198078,0.258578,0.15
noHITL,2,0,3,30,0.44483,,0.792797,0,0.168995,0.158727,0.214977,0.230463,0.217234,0.215202,0.184337,0.197562,0.209685,0.224142,0.292296,0.224558,0.180484,0.198343,0.236978,0.151541
noHITL,2,0,3,31,0.0852044,,0.148722,0,0.168995,0.156987,0.212336,0.240268,0.153426,0.237026,0.236079,0.156459,0.15,0.184654,0.264245,0.235585,0.203018,0.296732,0.211749,0.176179
noHITL,2,0,3,32,0.0343779,,0.0576936,0,0.168995,0.156529,0.178129,0.238956,0.225002,0.220595,0.243813,0.162796,0.266927,0.169899,0.255984,0.244451,0.162117,0.173725,0.191264,0.163572
noHITL,2,0,3,33,0.0837611,,0.146137,0,0.168995,0.185485,0.199006,0.221677,0.189597,0.211849,0.20973,0.162359,0.207444,0.210665,0.261966,0.248573,0.199046,0.181676,0.25888,0.15
noHITL,2,0,3,34,0.150267,,0.265246,0,0.168995,0.150487,0.211463,0.241679,0.174378,0.239659,0.254664,0.19846,0.183625,0.227285,0.247729,0.229242,0.196969,0.167505,0.228607,0.153173
noHITL,2,0,3,35,0.0449077,,0.076552,0,0.168995,0.156043,0.226295,0.168797,0.3,0.234145,0.255511,0.184762,0.190356,0.203981,0.286206,0.208233,0.194162,0.204708,0.223921,0.155407
noHITL,2,0,3,36,0.145184,,0.256142,0,0.168995,0.15,0.214931,0.235669,0.23164,0.227644,0.242257,0.161095,0.15164,0.3,0.267488,0.248672,0.184596,0.275362,0.206427,0.163416
noHITL,2,0,3,37,0.531755,,0.948475,0,0.168995,0.162101,0.223602,0.212439,0.209144,0.253981,0.268583,0.231284,0.209808,0.195451,0.281817,0.241564,0.239077,0.225283,0.210249,0.150665
noHITL,2,0,3,38,0.475223,,0.847229,0,0.168995,0.153197,0.206122,0.21994,0.261737,0.275758,0.252696,0.178759,0.152343,0.21127,0.28579,0.261745,0.186378,0.211115,0.205191,0.160404
noHITL,2,0,3,39,0.0867213,,0.151438,0,0.168995,0.184535,0.280926,0.234573,0.217182,0.206608,0.254703,0.190308,0.182929,0.270824,0.248825,0.193455,0.168229,0.233562,0.177185,0.155945
noHITL,2,0,3,40,0.152897,,0.269956,0,0.168995,0.162953,0.204485,0.210155,0.223836,0.244265,0.255535,0.15,0.2534,0.284081,0.248479,0.266177,0.251302,0.3,0.220701,0.166535
noHITL,2,0,3,41,0.138146,,0.243537,0,0.168995,0.160945,0.204801,0.234008,0.271731,0.242684,0.214552,0.159243,0.257303,0.207397,0.27549,0.231091,0.182285,0.21325,0.224253,0.157344
noHITL,2,0,3,42,0.0245928,,0.0401687,0,0.168995,0.17264,0.185351,0.216142,0.204115,0.220525,0.247801,0.175474,0.237461,0.192264,0.265612,0.177712,0.261636,0.295208,0.198747,0.184029
noHITL,2,0,3,43,0.0908289,,0.158795,0,0.168995,0.178728,0.209853,0.18436,0.202683,0.264531,0.235241,0.17713,0.264514,0.209202,0.212246,0.254662,0.264375,0.295076,0.220517,0.178719
noHITL,2,0,3,44,0.0963533,,0.168689,0,0.168995,0.181259,0.201139,0.232463,0.212266,0.242335,0.202787,0.176744,0.222022,0.233052,0.244919,0.273555,0.166991,0.187212,0.178007,0.158948
noHITL,2,0,3,45,0.0871318,,0.152173,0,0.168995,0.164236,0.222706,0.19912,0.228773,0.229652,0.205927,0.164864,0.251217,0.260602,0.264713,0.246496,0.154807,0.3,0.213244,0.182654
noHITL,2,0,3,46,0.21323,,0.37801,0,0.168995,0.151893,0.246263,0.208949,0.232705,0.26179,0.287294,0.204992,0.15,0.209861,0.271631,0.258377,0.260947,0.230327,0.165848,0.153379
noHITL,2,0,3,47,0.0996511,,0.174595,0,0.168995,0.168419,0.191537,0.232835,0.235337,0.218937,0.195076,0.164005,0.201294,0.218366,0.249578,0.230464,0.238165,0.177761,0.224604,0.17423
noHITL,2,0,3,48,0.0159125,,0.0246228,0,0.168995,0.19394,0.177317,0.20041,0.21137,0.207427,0.238856,0.193412,0.193428,0.190827,0.252937,0.249773,0.212513,0.3,0.20671,0.168884
noHITL,2,0,3,49,0.0499901,,0.0856543,0,0.168995,0.175185,0.181023,0.171975,0.192868,0.261987,0.233895,0.179451,0.229369,0.19825,0.255138,0.251615,0.269554,0.262785,0.208862,0.150261
noHITL,2,0,3,50,0.0139498,,0.0211076,0,0.168995,0.185366,0.163888,0.20532,0.199367,0.232883,0.167857,0.169414,0.234751,0.195473,0.213263,0.251399,0.214411,0.295903,0.226511,0.177099
