exp_id,seed,k_eval,gen,id,t_spin,h_anchor,h_guard,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14
HITL,2,40,86,71,0.00763871,6.22096,2.56931,0.0185335,0.347662,0.189031,0.190786,0.299164,0.202728,0.282766,0.15,0.224679,0.212483,0.277744,0.246837,0.268689,0.27668,0.156254,0.293038,0.204369,0.179719
HITL,2,40,86,72,0.0700594,6.30249,3.00545,0.207692,0.370911,0.189031,0.190612,0.216759,0.252122,0.192509,0.236258,0.159046,0.198079,0.291954,0.263006,0.208487,0.221305,0.260377,0.202139,0.180431,0.173936
HITL,2,40,86,73,0.0265689,6.22096,4.6369,0.0758993,0.440703,0.189031,0.16972,0.268739,0.224446,0.283252,0.170066,0.180001,0.178669,0.1897,0.242933,0.257153,0.23298,0.15,0.261064,0.286264,0.188139
HITL,2,40,86,74,0.0136164,6.33782,5.23538,0.0366482,0.472828,0.189031,0.200507,0.28624,0.244716,0.260948,0.240804,0.174103,0.212732,0.174164,0.2084,0.251399,0.240229,0.19811,0.214614,0.158728,0.175867
HITL,2,40,86,75,0.221051,6.33782,4.26594,0.665252,0.429204,0.189031,0.192826,0.286005,0.252308,0.226806,0.153589,0.160791,0.22288,0.217076,0.187916,0.220155,0.228273,0.249199,0.274855,0.263797,0.182652
HITL,2,40,86,76,0.0279091,6.30249,3.49981,0.0799604,0.393158,0.189031,0.189832,0.3,0.241356,0.284785,0.183556,0.176862,0.218455,0.215415,0.226056,0.24945,0.230437,0.25154,0.264185,0.183506,0.18298
HITL,2,40,86,77,0.0153119,6.30249,3.04807,0.0417861,0.372829,0.189031,0.259706,0.270595,0.227562,0.282112,0.250666,0.189915,0.234062,0.229061,0.252299,0.260159,0.228082,0.151015,0.205462,0.210062,0.21078
HITL,2,40,86,78,0.0258559,6.6342,4.60849,0.0737385,0.457791,0.189031,0.230532,0.26865,0.281072,0.283829,0.167568,0.20199,0.294089,0.199782,0.251677,0.231845,0.221544,0.3,0.238014,0.179834,0.186245
HITL,2,40,86,79,0.0129286,6.33782,3.11898,0.0345639,0.37759,0.189031,0.218822,0.229008,0.2402,0.169562,0.248844,0.280736,0.185998,0.258914,0.19236,0.184404,0.250762,0.15621,0.240995,0.255164,0.177569
HITL,2,40,86,80,0.0262945,6.22096,6.21968,0.0750675,0.511928,0.189031,0.190019,0.285249,0.235281,0.282079,0.169229,0.160613,0.209467,0.168361,0.232527,0.253208,0.23184,0.247928,0.262511,0.285455,0.183931
HITL,2,40,86,81,0.137794,6.33782,4.63718,0.412954,0.44591,0.189031,0.152297,0.224789,0.249047,0.254497,0.235318,0.19779,0.225512,0.158993,0.229583,0.28164,0.21628,0.252947,0.228529,0.185469,0.17002
HITL,2,40,86,82,0.159639,6.30249,4.91375,0.479152,0.456785,0.189031,0.228595,0.263785,0.261198,0.252159,0.223939,0.204742,0.221231,0.247628,0.248745,0.214671,0.224028,0.288969,0.200529,0.192098,0.170305
HITL,2,40,86,83,0.011772,6.33782,3.40448,0.031059,0.390438,0.189031,0.174453,0.15162,0.258248,0.241528,0.268601,0.243916,0.211861,0.217375,0.210372,0.285712,0.256024,0.16973,0.263396,0.161527,0.171216
HITL,2,40,86,84,0.00805659,6.6342,2.86634,0.0197999,0.379395,0.189031,0.222867,0.266973,0.210223,0.277586,0.221427,0.299981,0.214091,0.272223,0.25111,0.286197,0.279529,0.255591,0.267114,0.185655,0.16045
HITL,2,40,86,85,0.0181036,6.6342,6.33767,0.0502461,0.535604,0.189031,0.225976,0.270759,0.213271,0.283796,0.205238,0.202886,0.28548,0.238347,0.258057,0.232675,0.222468,0.280325,0.204941,0.192395,0.152292
HITL,2,40,86,86,0.0121772,6.30249,3.97344,0.0322869,0.414471,0.189031,0.25863,0.269746,0.193404,0.281157,0.240512,0.226573,0.225274,0.257719,0.251212,0.259081,0.225752,0.197548,0.208967,0.233711,0.162622
HITL,2,40,86,87,0.0125704,6.30249,3.16082,0.0334784,0.377903,0.189031,0.170336,0.202743,0.184208,0.255805,0.231929,0.289181,0.209415,0.24689,0.299987,0.199699,0.220377,0.298865,0.195054,0.201454,0.172587
HITL,2,40,86,88,0.0193241,6.6342,6.25547,0.0539447,0.531905,0.189031,0.225463,0.269392,0.211182,0.281321,0.221719,0.205608,0.288927,0.241338,0.245576,0.234367,0.223886,0.280087,0.206102,0.196794,0.153147
HITL,2,40,86,89,0.00897561,6.30249,2.75434,0.0225848,0.359612,0.189031,0.229089,0.180592,0.212081,0.267666,0.229734,0.250349,0.189599,0.294027,0.3,0.204752,0.219338,0.258654,0.21222,0.26363,0.180334
HITL,2,40,86,90,0.0186575,6.6342,6.31338,0.0519246,0.534511,0.189031,0.226292,0.270099,0.213267,0.283937,0.2078,0.202809,0.289037,0.245455,0.249944,0.232309,0.222054,0.280363,0.206523,0.195145,0.152293
HITL,2,40,86,91,0.0242373,6.6342,6.26782,0.0688337,0.532461,0.189031,0.208769,0.270047,0.211382,0.28184,0.204643,0.202518,0.286985,0.240074,0.258602,0.226291,0.221873,0.283619,0.204472,0.190808,0.15
HITL,2,40,86,92,0.0292562,6.30249,3.12024,0.0840427,0.376077,0.189031,0.190138,0.195013,0.189572,0.246729,0.235715,0.3,0.224239,0.246691,0.288135,0.204791,0.221135,0.230361,0.191926,0.182159,0.177306
HITL,2,40,86,93,0.0203685,6.6342,3.36475,0.0571096,0.401823,0.189031,0.211752,0.273975,0.208179,0.285351,0.190575,0.281964,0.238115,0.237531,0.260819,0.226968,0.226677,0.213091,0.279464,0.210989,0.173224
HITL,2,40,86,94,0.0111603,6.33782,1.7443,0.0292051,0.31573,0.189031,0.285863,0.2807,0.299462,0.265568,0.162211,0.251337,0.185845,0.193504,0.260599,0.271364,0.218385,0.168897,0.227703,0.292733,0.201235
HITL,2,40,86,95,0.00874647,6.6342,6.33807,0.0218905,0.535622,0.189031,0.208856,0.264259,0.210997,0.280665,0.205443,0.203056,0.28711,0.24162,0.258241,0.226881,0.221334,0.282792,0.197463,0.198322,0.15
HITL,2,40,86,96,0.00611614,6.6342,1.7031,0.0139196,0.327049,0.189031,0.256074,0.270112,0.220192,0.286433,0.205348,0.224209,0.150111,0.212077,0.251664,0.237045,0.233457,0.15,0.236883,0.258384,0.24244
HITL,2,40,86,97,0.0361343,6.30249,2.77448,0.104886,0.360518,0.189031,0.176148,0.215495,0.252766,0.234592,0.228664,0.260105,0.182328,0.294775,0.274983,0.198594,0.225132,0.276842,0.208119,0.244907,0.172377
HITL,2,40,86,98,0.0052004,6.30249,2.98425,0.0111445,0.369958,0.189031,0.236814,0.284846,0.217747,0.282255,0.206606,0.191311,0.286167,0.151927,0.24072,0.256429,0.231296,0.277213,0.268755,0.295189,0.160849
HITL,2,40,86,99,0.00931542,6.30249,3.8306,0.0236146,0.408043,0.189031,0.267197,0.281056,0.260263,0.284082,0.227262,0.222133,0.236464,0.245169,0.252979,0.228685,0.22694,0.277412,0.2032,0.268244,0.231552
HITL,2,40,87,0,0.331514,5.90991,4.71809,0.585039,0.430532,0.192341,0.172586,0.181975,0.199881,0.246252,0.260358,0.295784,0.218578,0.296117,0.247345,0.206083,0.205847,0.19368,0.242113,0.212223,0.171598
HITL,2,40,87,1,0.104179,6.27352,6.27352,0.18197,0.516687,0.192341,0.279654,0.251736,0.189694,0.198128,0.223114,0.224579,0.282332,0.290369,0.270293,0.19153,0.180049,0.168871,0.150428,0.241597,0.278319
HITL,2,40,87,2,0.258375,6.30249,4.53818,0.455361,0.439885,0.192341,0.189457,0.219023,0.248907,0.25508,0.221468,0.182816,0.22413,0.249502,0.264823,0.209399,0.226465,0.287256,0.19528,0.18474,0.171964
HITL,2,40,87,3,0.0231502,6.6342,6.34739,0.0383036,0.536042,0.192341,0.21058,0.263868,0.211058,0.279732,0.205161,0.203009,0.287686,0.241468,0.257719,0.227202,0.221482,0.282992,0.197974,0.196515,0.15
HITL,2,40,87,4,0.0183474,6.6342,6.33148,0.0297882,0.535326,0.192341,0.22569,0.270334,0.213258,0.283811,0.204437,0.203415,0.285594,0.239977,0.258014,0.233327,0.222567,0.28144,0.20538,0.192061,0.152014
HITL,2,40,87,5,0.0221678,6.1236,6.1236,0.0365618,0.503277,0.192341,0.155721,0.234528,0.176397,0.179141,0.25215,0.183686,0.183419,0.220444,0.156553,0.157874,0.210869,0.173459,0.295531,0.221357,0.183262
HITL,2,40,87,6,0.00822323,6.1236,6.1236,0.0118378,0.503277,0.192341,0.197149,0.265708,0.230098,0.158788,0.224283,0.173375,0.168783,0.173876,0.162811,0.197667,0.217092,0.237406,0.281536,0.187884,0.282361
HITL,2,40,87,7,0.0174004,6.1236,6.1236,0.0281091,0.503277,0.192341,0.196623,0.298536,0.28457,0.222787,0.181041,0.292012,0.223174,0.231802,0.218234,0.234319,0.236793,0.212045,0.29331,0.16532,0.165879
HITL,2,40,87,8,0.024798,6.1236,6.1236,0.0412252,0.503277,0.192341,0.165386,0.224067,0.262612,0.175723,0.246361,0.179753,0.252679,0.271455,0.191926,0.281717,0.207508,0.213107,0.208525,0.189722,0.188344
HITL,2,40,87,9,0.0159436,6.1236,6.1236,0.0255262,0.503277,0.192341,0.263433,0.204772,0.295794,0.291085,0.237589,0.267403,0.273356,0.160501,0.155706,0.156698,0.180781,0.178852,0.243539,0.291744,0.178007
HITL,2,40,87,10,0.0416844,6.1236,6.1236,0.0711651,0.503277,0.192341,0.182625,0.180006,0.198458,0.208156,0.206254,0.235923,0.201832,0.174553,0.178997,0.291398,0.186157,0.250765,0.296606,0.236834,0.188139
HITL,2,40,87,11,0.00648247,6.1236,6.1236,0.0087514,0.503277,0.192341,0.221619,0.252246,0.2257,0.238799,0.166253,0.175781,0.25673,0.295857,0.253165,0.274823,0.243229,0.250214,0.186577,0.218288,0.19035
HITL,2,40,87,12,0.00667873,6.1236,6.1236,0.00909936,0.503277,0.192341,0.20056,0.265358,0.204943,0.193252,0.178019,0.217741,0.240194,0.167745,0.179096,0.196261,0.156116,0.250568,0.196105,0.232146,0.293905
HITL,2,40,87,13,0.00640862,6.1236,6.1236,0.00862045,0.503277,0.192341,0.153043,0.156458,0.25426,0.22568,0.28185,0.16474,0.169125,0.205012,0.171885,0.255592,0.298406,0.201364,0.268351,0.202359,0.237986
HITL,2,40,87,14,0.023951,6.1236,6.1236,0.0397235,0.503277,0.192341,0.226342,0.20903,0.233723,0.279493,0.218772,0.212078,0.227804,0.265635,0.292191,0.179376,0.264513,0.161152,0.151476,0.200625,0.238482
HITL,2,40,87,15,0.0156055,6.30249,2.86258,0.0249267,0.364482,0.192341,0.217181,0.279511,0.214387,0.250164,0.236464,0.201212,0.265748,0.166703,0.214529,0.210886,0.19442,0.150559,0.231648,0.199041,0.158303
HITL,2,40,87,16,0.037735,6.02093,4.62595,0.0641627,0.43132,0.192341,0.174217,0.201386,0.235494,0.200369,0.23862,0.22193,0.238368,0.279941,0.191195,0.191384,0.190295,0.233257,0.27382,0.213578,0.173812
HITL,2,40,87,17,0.0249679,5.95985,4.92149,0.0415264,0.441905,0.192341,0.280034,0.246845,0.185518,0.250363,0.3,0.226199,0.215333,0.186482,0.258915,0.270423,0.183595,0.16008,0.245013,0.281814,0.250933
HITL,2,40,87,18,0.24831,6.30249,4.84868,0.437516,0.453857,0.192341,0.199932,0.211796,0.233887,0.273892,0.216379,0.200794,0.224438,0.240727,0.260794,0.220616,0.221842,0.287297,0.197662,0.190049,0.15
HITL,2,40,87,19,0.0327482,6.02093,5.70167,0.055321,0.479727,0.192341,0.181394,0.293164,0.233213,0.26537,0.273111,0.193554,0.20454,0.150853,0.220939,0.285223,0.202599,0.172585,0.219801,0.182845,0.16185
HITL,2,40,87,20,0.149642,5.98737,3.81217,0.262576,0.393209,0.192341,0.188693,0.184816,0.221015,0.248186,0.210313,0.185473,0.223726,0.258612,0.253097,0.206751,0.217181,0.262024,0.208529,0.19044,0.171578
HITL,2,40,87,21,0.00617884,6.30249,5.23962,0.00821305,0.471449,0.192341,0.217825,0.247698,0.215552,0.290991,0.220307,0.197426,0.299158,0.180532,0.249964,0.240515,0.228217,0.246303,0.188758,0.194224,0.17017
HITL,2,40,87,22,0.105283,6.30249,4.83433,0.183927,0.453211,0.192341,0.227466,0.222865,0.211937,0.280745,0.221902,0.232704,0.278682,0.263695,0.245885,0.200267,0.221446,0.269756,0.241682,0.206809,0.153091
HITL,2,40,87,23,0.039883,5.98737,3.23121,0.0679711,0.367065,0.192341,0.256229,0.226545,0.242509,0.269295,0.272652,0.238292,0.22069,0.216107,0.261368,0.263313,0.237864,0.294365,0.247975,0.193906,0.195483
HITL,2,40,87,24,0.0226172,6.30249,6.0258,0.0373585,0.506827,0.192341,0.212218,0.265287,0.211956,0.279932,0.204306,0.201838,0.286465,0.24132,0.258774,0.232064,0.221473,0.282939,0.198798,0.191809,0.152216
HITL,2,40,87,25,0.565556,5.95985,2.77193,1,0.345174,0.192341,0.15138,0.186888,0.220919,0.270821,0.278336,0.299183,0.222192,0.179563,0.257442,0.208431,0.194137,0.205841,0.243674,0.292306,0.156858
HITL,2,40,87,26,0.165922,6.02093,4.71268,0.29144,0.435223,0.192341,0.175169,0.222835,0.248869,0.235519,0.231453,0.18135,0.234687,0.258928,0.249206,0.192983,0.246665,0.257211,0.3,0.176838,0.179186
HITL,2,40,87,27,0.0100698,6.30249,3.08773,0.0151118,0.374614,0.192341,0.299366,0.22476,0.215876,0.26534,0.299587,0.195383,0.284197,0.254276,0.258174,0.234659,0.220219,0.207144,0.25386,0.172891,0.162185
HITL,2,40,87,28,0.00886992,5.95985,4.36486,0.0129844,0.416856,0.192341,0.278376,0.194642,0.202601,0.211348,0.287535,0.275224,0.220108,0.19331,0.212288,0.255213,0.183944,0.209522,0.177103,0.274421,0.23551
HITL,2,40,87,29,0.0400482,6.02093,4.19132,0.0682641,0.411762,0.192341,0.215061,0.229594,0.231368,0.19379,0.279144,0.168203,0.240521,0.205401,0.178936,0.175819,0.188142,0.227026,0.27334,0.280205,0.199224
HITL,2,40,87,30,0.0275088,5.95985,5.95871,0.0460315,0.48858,0.192341,0.283796,0.19156,0.229441,0.265107,0.29938,0.23492,0.223307,0.169577,0.261437,0.261938,0.184004,0.207938,0.243021,0.276188,0.239718
HITL,2,40,87,31,0.0139044,6.02093,3.17136,0.0219106,0.365863,0.192341,0.28161,0.239438,0.249651,0.263762,0.2856,0.240011,0.218711,0.170441,0.235542,0.258812,0.190328,0.167421,0.241627,0.172067,0.251499
HITL,2,40,87,32,0.0716382,6.02093,3.55687,0.124274,0.383211,0.192341,0.168643,0.211948,0.250429,0.255999,0.220124,0.178922,0.21985,0.244573,0.232405,0.290412,0.209878,0.260108,0.215686,0.167364,0.171033
HITL,2,40,87,33,0.263642,5.98737,3.50959,0.464701,0.379593,0.192341,0.190527,0.220897,0.236565,0.2575,0.210473,0.15,0.219229,0.282766,0.265096,0.209595,0.222037,0.225374,0.217865,0.21171,0.17357
HITL,2,40,87,34,0.0118865,6.02093,1.99055,0.0183328,0.312727,0.192341,0.284204,0.258227,0.175285,0.256872,0.245754,0.228125,0.3,0.150926,0.203394,0.232847,0.196307,0.166967,0.226064,0.248116,0.249372
HITL,2,40,87,35,0.070802,6.30249,3.17739,0.122791,0.378649,0.192341,0.192134,0.253136,0.236282,0.285888,0.212933,0.166594,0.252592,0.253475,0.176075,0.191623,0.242775,0.271536,0.276006,0.219712,0.189607
HITL,2,40,87,36,0.0315458,6.30249,3.55182,0.0531891,0.395498,0.192341,0.18103,0.278283,0.203561,0.259855,0.270869,0.197071,0.285873,0.168718,0.206239,0.222725,0.209763,0.226616,0.229443,0.167537,0.158042
HITL,2,40,87,37,0.0249118,6.02093,4.42259,0.0414269,0.422169,0.192341,0.192429,0.220613,0.249492,0.168627,0.224363,0.1721,0.239061,0.259638,0.24917,0.206136,0.224551,0.250889,0.199197,0.240304,0.16918
HITL,2,40,87,38,0.0246905,6.30249,5.99266,0.0410346,0.505336,0.192341,0.207226,0.262844,0.213547,0.280168,0.205201,0.203769,0.286907,0.240538,0.256581,0.23218,0.221598,0.283837,0.197896,0.196085,0.152786
HITL,2,40,87,39,0.180721,6.30249,2.59964,0.31768,0.35265,0.192341,0.156837,0.176486,0.200916,0.235349,0.229263,0.253962,0.218406,0.293463,0.258384,0.232394,0.223957,0.197017,0.205222,0.19922,0.161338
HITL,2,40,87,40,0.0521372,5.95985,5.5675,0.0896981,0.470975,0.192341,0.190717,0.18126,0.216655,0.278402,0.261004,0.242129,0.184483,0.294339,0.244654,0.190741,0.200646,0.194309,0.258131,0.216192,0.169615
HITL,2,40,87,41,0.0015466,6.02093,2.7001,0,0.344657,0.192341,0.269001,0.227365,0.248,0.200636,0.232238,0.232012,0.26252,0.253266,0.187328,0.260399,0.165686,0.229306,0.212327,0.248257,0.186282
HITL,2,40,87,42,0.00257382,5.95985,3.36353,0.00182128,0.371797,0.192341,0.273747,0.212953,0.170559,0.235401,0.298615,0.233434,0.261291,0.172962,0.154932,0.253157,0.179548,0.20961,0.166329,0.261862,0.24673
HITL,2,40,87,43,0.111087,6.30249,2.8418,0.194217,0.363547,0.192341,0.225621,0.165021,0.213596,0.282137,0.26135,0.232821,0.230582,0.291506,0.250191,0.203564,0.22204,0.248034,0.265608,0.20715,0.152914
HITL,2,40,87,44,0.00659193,6.30249,2.52856,0.00894546,0.349452,0.192341,0.209278,0.246553,0.206544,0.279685,0.211671,0.235879,0.151868,0.284876,0.2489,0.212196,0.221758,0.170133,0.211402,0.19691,0.158889
HITL,2,40,87,45,0.00996208,5.95985,3.85021,0.0149208,0.393697,0.192341,0.278579,0.207257,0.193836,0.204353,0.222823,0.256444,0.282232,0.299891,0.16972,0.191499,0.177205,0.203322,0.164956,0.255146,0.218432
HITL,2,40,87,46,0.0130897,6.30249,3.9862,0.0204662,0.415045,0.192341,0.183611,0.246903,0.221867,0.187618,0.211594,0.174378,0.271861,0.247172,0.216566,0.221503,0.216553,0.255563,0.202551,0.239841,0.15
HITL,2,40,87,47,0.0366044,6.30249,4.29061,0.0621581,0.428744,0.192341,0.175902,0.277704,0.211572,0.277777,0.285022,0.20085,0.234509,0.211313,0.253042,0.220037,0.204127,0.291868,0.19196,0.167062,0.162936
HITL,2,40,87,48,0.00275306,5.95985,3.52454,0.00213908,0.379042,0.192341,0.280974,0.229777,0.201401,0.241546,0.256544,0.223441,0.225032,0.207309,0.266043,0.258505,0.181708,0.218298,0.171737,0.27054,0.267727
HITL,2,40,87,49,0.00910072,6.30249,2.50532,0.0133936,0.348406,0.192341,0.276051,0.247723,0.220992,0.280465,0.285123,0.203087,0.257665,0.170631,0.258018,0.221445,0.219998,0.209566,0.213111,0.271474,0.251893
HITL,2,40,87,50,0.0443296,6.02093,3.41683,0.075855,0.376909,0.192341,0.16448,0.258013,0.246651,0.24802,0.258371,0.3,0.213882,0.277495,0.224177,0.29894,0.195514,0.189698,0.244812,0.19169,0.169881
HITL,2,40,87,51,0.0244764,6.02093,3.49184,0.040655,0.380285,0.192341,0.160108,0.22572,0.216712,0.247589,0.267456,0.274495,0.216569,0.285533,0.208329,0.285314,0.199265,0.178987,0.229834,0.161626,0.170959
HITL,2,40,87,52,0.0422952,6.02093,4.55448,0.0722481,0.428104,0.192341,0.158493,0.275091,0.251181,0.253405,0.260115,0.181522,0.211848,0.177494,0.264721,0.21695,0.19226,0.211149,0.185562,0.183982,0.17006
HITL,2,40,87,53,0.327034,5.61441,4.48781,0.577095,0.407036,0.192341,0.172817,0.180304,0.199976,0.24555,0.260483,0.295706,0.218542,0.296635,0.247088,0.205939,0.204968,0.193816,0.241608,0.213027,0.172501
HITL,2,40,87,54,0.0045291,6.30249,4.7903,0.00528803,0.45123,0.192341,0.261814,0.253669,0.186525,0.288606,0.220133,0.222398,0.284434,0.242691,0.16771,0.231396,0.201622,0.278384,0.1654,0.172186,0.162434
HITL,2,40,87,55,0.0258527,5.95985,3.77191,0.0430951,0.390173,0.192341,0.3,0.194448,0.230872,0.249883,0.279904,0.243849,0.221191,0.3,0.253075,0.252592,0.203463,0.193392,0.241476,0.256907,0.236838
HITL,2,40,87,56,0.0361664,6.30249,5.43135,0.0613816,0.480077,0.192341,0.183975,0.239439,0.232285,0.271557,0.213862,0.203371,0.278107,0.23866,0.258848,0.220696,0.225615,0.28158,0.203576,0.188601,0.167552
HITL,2,40,87,57,0.0102263,5.98737,3.29436,0.0153893,0.369907,0.192341,0.243453,0.226319,0.22885,0.259245,0.211626,0.227815,0.222236,0.203804,0.264784,0.276146,0.229631,0.252621,0.23597,0.185453,0.231662
HITL,2,40,87,58,0.04426,6.02093,4.60321,0.0757316,0.430297,0.192341,0.193567,0.181368,0.23096,0.165574,0.243424,0.238943,0.237705,0.28473,0.196594,0.193409,0.222834,0.245476,0.287071,0.241929,0.178321
HITL,2,40,87,59,0.0276519,5.95985,5.95867,0.0462851,0.488578,0.192341,0.282734,0.191335,0.229225,0.266171,0.299755,0.232911,0.221943,0.169268,0.259965,0.261314,0.184975,0.205466,0.244223,0.275311,0.239366
HITL,2,40,87,60,0.0187208,6.30249,6.00095,0.0304502,0.505709,0.192341,0.224978,0.270636,0.213539,0.285272,0.205377,0.204715,0.285175,0.239342,0.257805,0.234763,0.22311,0.281817,0.205758,0.192126,0.151822
HITL,2,40,87,61,0.0486397,5.98737,4.07613,0.083497,0.405087,0.192341,0.202081,0.244482,0.23252,0.221772,0.221649,0.218481,0.289895,0.3,0.27056,0.185805,0.188789,0.26664,0.15,0.209667,0.209571
HITL,2,40,87,62,0.00417284,5.98737,2.7959,0.00465638,0.347477,0.192341,0.269949,0.212359,0.182232,0.21465,0.222184,0.285038,0.204683,0.253321,0.227346,0.250717,0.230518,0.271246,0.173244,0.261047,0.185646
HITL,2,40,87,63,0.0754613,5.95985,5.17038,0.131052,0.453105,0.192341,0.178819,0.174886,0.235108,0.261626,0.260533,0.260057,0.227249,0.288968,0.238225,0.175504,0.217468,0.188705,0.242371,0.212051,0.155198
HITL,2,40,87,64,0.0156631,6.02093,4.87759,0.0250289,0.442644,0.192341,0.197375,0.220969,0.219311,0.183829,0.230702,0.175787,0.294316,0.231357,0.172796,0.207661,0.251192,0.200252,0.297,0.231221,0.202438
HITL,2,40,87,65,0.00970207,5.95985,3.9598,0.0144598,0.398629,0.192341,0.280703,0.233096,0.210104,0.281934,0.299824,0.233964,0.286395,0.292541,0.260581,0.191062,0.182315,0.199587,0.183452,0.277153,0.27007
HITL,2,40,87,66,0.121999,5.61441,4.47421,0.213564,0.406425,0.192341,0.172713,0.181926,0.199444,0.246364,0.261186,0.295878,0.217798,0.295927,0.247066,0.206524,0.206684,0.193346,0.241928,0.211359,0.171164
HITL,2,40,87,67,0.00937963,5.95985,5.95817,0.0138881,0.488555,0.192341,0.273869,0.213544,0.164018,0.207686,0.222625,0.269571,0.297607,0.195015,0.174561,0.2488,0.177089,0.209018,0.170432,0.261311,0.199119
HITL,2,40,87,68,0.0263495,5.95985,5.95916,0.043976,0.4886,0.192341,0.224932,0.170815,0.227418,0.280555,0.260893,0.240685,0.17897,0.283105,0.239388,0.179305,0.224331,0.177424,0.264668,0.204197,0.157642
HITL,2,40,87,69,0.0282515,6.02093,6.01907,0.0473482,0.49401,0.192341,0.177633,0.22775,0.250862,0.183156,0.233428,0.161062,0.237769,0.257077,0.194013,0.193872,0.258012,0.24496,0.285611,0.236232,0.181766
HITL,2,40,87,70,0.0199761,5.95985,4.64631,0.0326759,0.429522,0.192341,0.27416,0.193425,0.191463,0.255494,0.298134,0.291272,0.224311,0.162763,0.246617,0.219859,0.203123,0.197628,0.241856,0.22212,0.22515
HITL,2,40,87,71,0.00529306,6.02093,3.2908,0.00664255,0.371238,0.192341,0.185973,0.209951,0.253422,0.172125,0.3,0.163537,0.227835,0.164875,0.182084,0.218744,0.17654,0.236736,0.231468,0.264057,0.198652
HITL,2,40,87,72,0.00834952,6.02093,3.006,0.0120617,0.358422,0.192341,0.299947,0.225284,0.237509,0.245303,0.28007,0.197492,0.214883,0.17059,0.249162,0.278596,0.191749,0.182587,0.247777,0.23627,0.169633
HITL,2,40,87,73,0.0380362,6.30249,3.65679,0.0646967,0.400222,0.192341,0.220468,0.269451,0.171421,0.189299,0.201308,0.250155,0.292577,0.236395,0.192543,0.246315,0.174549,0.252988,0.200641,0.19957,0.187838
HITL,2,40,87,74,0.333238,5.61441,4.48435,0.588095,0.406881,0.192341,0.172585,0.182353,0.199764,0.246723,0.259946,0.296058,0.218624,0.294763,0.246776,0.207384,0.206675,0.19468,0.240671,0.212587,0.1714
HITL,2,40,87,75,0.231758,6.02093,3.75437,0.40817,0.392099,0.192341,0.189868,0.227293,0.248485,0.271645,0.219781,0.170022,0.228013,0.256648,0.193003,0.210382,0.255715,0.282052,0.196877,0.19407,0.176776
HITL,2,40,87,76,0.0267926,6.02093,3.59579,0.0447617,0.384963,0.192341,0.189228,0.249705,0.231733,0.179025,0.23099,0.181357,0.226049,0.298968,0.262474,0.191911,0.165482,0.235775,0.218976,0.239528,0.17223
HITL,2,40,87,77,0.0219385,6.02093,3.79857,0.0361553,0.394088,0.192341,0.273139,0.275653,0.229847,0.269891,0.287052,0.22392,0.223905,0.168242,0.245852,0.28509,0.194431,0.197003,0.22803,0.209593,0.202655
